Unnamed: 0,breakfast1,breakfast2,breakfast3,snack1,snack2,snack3,snack4,rice,special,soup,kimchi,special_soup_needed,special_soup_notneeded,vegitable_soup,nonvegitable_soup,possible_with_special,morning_soup_comb1,morning_soup_comb2,morning_soup_comb3,side_dish1,side_dish2,empty,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,31_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31_y
Ãë³ª¹°ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.128092,0.0,0.0,0.0,0.0,4.292732,0.0,0.0,1.8432921,0.0,7.382964,0.0,0.0,0.0,0.0,5.1152754,0.0,0.0,0.0,0.0,0.0,0.0
BÄ¡Áî,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.348749,0.5198451,0.4397449,0.0,0.43857926,0.0,0.0,0.54278755,0.29216325,0.0,0.0,0.0,0.0,0.74816203,0.9740682,0.0,0.0,0.0,1.7665424,0.86832976,0.0,1.3447987,0.03400985,0.0,0.0,0.091387644,0.6357298,1.851454,0.19994545,0.0,0.12799275
²¢ÀÙµ¿ÅÂÆ÷Àü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.981325,0.0,0.29599103,0.0,0.0,0.0,0.0,3.3218403,0.0,1.4701444,0.0,0.0,0.0,1.5164587,0.0,0.0,0.0,2.2929635,1.3572539,0.0,0.0,0.0,0.0,0.0,2.6478496,0.0,0.8435019,0.10105896,4.8122444,0.0,0.0
»õ¿ì¸À¿¬±ÙÆ¢±è,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8822085,0.0,0.0,0.0,3.9347937,0.0,0.0,0.0,0.0,5.818985,0.0,0.0,0.0,0.0,5.011128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
±èÄ¡Âî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61782,0.0,1.9461178,0.0,0.0,0.0,0.0,0.689687,0.0,0.8568791,0.0,0.0,0.0,0.7869606,0.0,0.0,0.0,0.0,0.0,0.47006333,0.0,2.9807596,1.6829649,0.0,0.0,0.0,0.0,0.16642761,0.0,0.12130934,0.07830274
BÃ»°æÃ¤Á×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0457816,0.0,3.1949515,0.0,0.0,0.0,0.0,0.19629386,0.0,0.0,0.0,0.0,0.20804447,0.0,0.0,0.0,0.8818464,0.0,0.0,0.0,0.4536108,0.88400495,0.0,0.0,0.0,3.657302,0.0,0.0,0.0
¿À¸®¿£Å»ºñºö½Ò±¹¼ö,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.570865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583843,0.0,0.0,0.0
¿ÀÂ¡¾î´Þ°¿ÀåÁ¶¸²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8975263,0.0,0.0,0.0,0.0,3.7752142,1.0231528,0.0,0.0,0.0,0.0,1.6358659,0.7854553,0.0,2.0704002,0.0,1.4272791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158328,0.0,3.8671606,0.0,0.0
B¿ä±¸¸£Æ®,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.854548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0686445,0.0,0.0,7.981211,6.5559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
»ïÄ¡±¸ÀÌ+¾ç³äÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20819024741649628,-0.447285920381546,0.44928500056266785,0.46881935000419617,-0.09841852635145187,-0.41716840863227844,-0.21835245192050934,0.822015106678009,0.1238878145813942,-0.368374228477478,-0.6459276676177979,-0.7781230211257935,0.5110663175582886,-1.1029105186462402,-0.17572754621505737,0.3731920123100281,-0.5430026054382324,-0.7163682579994202,-0.42211800813674927,-0.28938525915145874,-0.5738697648048401,0.12838327884674072,0.07405536621809006,-0.39897000789642334,-0.6591854095458984,0.3578188121318817,0.06404182314872742,0.42042461037635803,-1.1299341917037964,-0.15761300921440125,-0.5237786173820496,-0.5421526432037354,0.0,0.0,0.0,0.360598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.763041,0.0,0.0,0.0,1.6018091,0.0,0.0,0.0,0.0,0.960799,0.43060076,0.13571668,0.0,1.1878812,0.0,0.6183803,0.0,0.0
Âý½ÒÆÏ¹ä(75),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3770707845687866,2.8034732341766357,4.0892205238342285,1.2402377128601074,0.5656757950782776,-1.7068860530853271,2.3008036613464355,0.9597777128219604,-0.0941055491566658,0.31420281529426575,0.05811285972595215,1.1499053239822388,2.6179959774017334,-1.5192567110061646,-1.8186758756637573,1.7652876377105713,0.6146695017814636,-0.25676241517066956,0.7631964087486267,2.0738940238952637,-3.1015591621398926,-1.9376108646392822,-1.907526969909668,2.0889010429382324,0.6058274507522583,1.3175878524780273,-4.368679046630859,0.6482682824134827,0.7870713472366333,-1.0108857154846191,1.21699857711792,-1.0178147554397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.316862,8.287861,0.0,8.208483,0.0,18.031658,0.0,0.0,0.0
ºñÆ®¹«ÃÊÀýÀÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60711175,0.0,0.0,0.0,8.12665,0.0,0.0,0.0,0.0,1.2824414,3.0608861,11.0991745,0.0
´ëÇÕ¹Ì¿ª±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6710787,0.0,4.947488,0.0,0.0,0.0,0.0,6.970736,0.0,2.769277,0.0,4.4957643,0.0,0.0,0.0,0.0,6.18255,0.0,0.09662819,3.9871407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
¾ÖÈ£¹Ú¾çÆÄººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739445,0.0,0.0,0.0,0.0,0.0,3.1515021,0.0
¿Ã°»ÀÌ±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.768362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.194813,0.0,22.691744,0.0,15.597907,20.002018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
µÎºÎÃ¤¼ÒÀü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7257615923881531,-1.7255305051803589,0.44414234161376953,0.6300244927406311,0.31564944982528687,-1.7271130084991455,-1.3724746704101562,-1.8608553409576416,0.08151252567768097,-0.5688062906265259,-2.1666722297668457,-0.4703531861305237,0.2730908691883087,-1.8002800941467285,-0.8289768099784851,2.151717185974121,-2.149054527282715,-1.0717684030532837,-0.03528232499957085,-2.170597553253174,-3.8619494438171387,-0.13148166239261627,0.4115654230117798,-0.9549330472946167,0.09774533659219742,0.6391140818595886,-1.4162064790725708,1.017218828201294,-0.33401668071746826,-0.2545941472053528,0.7636931538581848,-0.49698781967163086,0.0,0.85780495,0.7129972,0.0,0.0,4.062953,1.9796968,0.0,2.699481,1.1893352,0.0,0.0,0.0,0.0,0.0,1.2849171,0.0,0.31334966,0.0,2.2592056,0.0,0.0,0.0,0.0,0.0,1.1489615,0.0,0.0,0.0,3.1684413,0.0,0.0
»õ¿ì»ìÄÉÃ¸ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562204,2.1095667,0.0,0.43225443,0.0,0.0,0.0,0.0,0.0,0.0,1.4794143,0.0,1.3042202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2532203,0.0,0.48810542,0.0,0.6227386,0.0,0.42793036
¿ÀÀÌ¼Ò°í±âººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9431068,0.0,0.91566706,0.0,0.0,0.32868016,0.0,0.0,0.0,0.0,0.0,1.3695469,0.8740197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294115,0.0,1.6211095,0.0,1.2185075,0.0,0.0
(¿ìÀ¯Á¦¿Ü)½ºÅ©·¥ºí¿¡±×,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7453315,0.0,1.2559534,0.0,0.0,3.8096356,3.4028916,0.0,0.0,0.0,0.0,0.0,3.0137718,0.0,1.9398245,0.0,4.4272614,0.0,0.0,0.0,0.0,0.0,0.22316515,0.0,0.0,0.0,0.646727,0.0,0.0
B³ÃÄá±¹+¼Ò¸é,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.187212,0.0,23.512022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.096731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.941591,0.0,0.0,0.0
¹°¸¸µÎ±¹(°¡°ø¸¸µÎ),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9330647,0.0,2.678602,0.0,0.0,0.0,0.0,1.9191217,0.0,0.31102303,0.0,0.0,0.0,1.1545225,0.0,0.0,0.0,0.0,2.262433,0.0,0.0,2.1695492,0.0,0.0,0.0,0.0,0.0,2.1429806,0.0,0.0,0.0
´ëÆÄµÈÀåÂî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8979694843292236,-0.3774607479572296,-0.6226509213447571,0.5135287046432495,-0.04282902553677559,0.3484939634799957,0.9154488444328308,0.32147017121315,-0.9264787435531616,0.09783585369586945,0.24184952676296234,-0.6161361336708069,0.03756941109895706,-0.26582208275794983,0.27608975768089294,-0.3297242522239685,-1.2096960544586182,0.5433569550514221,0.4302217960357666,0.4827069640159607,0.1470576822757721,0.3097513020038605,0.07776270061731339,0.29141536355018616,0.07512006908655167,-0.10392186045646667,0.22887688875198364,0.4654310643672943,0.3914855420589447,0.12898851931095123,0.2357645481824875,-0.5976049304008484,0.0,3.5990057,0.0,2.841192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5176504,0.0,3.8542275,0.0,0.0,0.0,0.0,1.3430307,0.9523393,0.0,0.0,0.0
SÃ¤¼ÒÂð»§,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38918349146842957,-0.6867532730102539,0.6856945157051086,0.693026602268219,-0.06958174705505371,0.6320101618766785,-0.2562186121940613,0.5357511043548584,-0.24115817248821259,-0.7272477746009827,0.10894152522087097,0.21445438265800476,-0.3733505606651306,-0.9775556921958923,0.4799244999885559,0.09865894913673401,-0.6205505728721619,-0.49493423104286194,0.5241659879684448,0.3854750990867615,0.18650849163532257,-0.3541906476020813,0.5412269234657288,-0.1504887491464615,-0.9345864653587341,0.37790578603744507,-0.29308223724365234,-0.9554069638252258,-0.5510470867156982,-0.3113698661327362,0.38723719120025635,-0.4844408631324768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8103657,1.1834385,0.0,0.0,0.0,7.9662366,14.328308,0.0,0.0,0.0,0.0,9.909217,0.0,0.0
Áø¹ÌÃ¤ÃÊ¹«Ä§,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.011381651274859905,0.36507341265678406,-0.689810574054718,0.3943997323513031,-2.4224493503570557,-0.31830406188964844,0.9032809734344482,0.5052074790000916,0.6682577133178711,0.21242886781692505,0.48892492055892944,-2.405349016189575,-0.052214257419109344,-1.1593269109725952,-1.7988187074661255,0.0033040298148989677,-0.8467888236045837,-2.0067994594573975,-1.3730847835540771,-0.8967387676239014,-0.7946866750717163,-1.912075400352478,0.23878571391105652,0.5942237973213196,-1.9962682723999023,-0.258755087852478,-1.239345669746399,0.7305848598480225,-2.0956950187683105,-1.4963079690933228,-2.736088752746582,-1.838152289390564,0.0,3.257983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.478893,0.0,0.0,0.0,7.8528924,0.0,0.0,0.0,5.1266384,0.0,0.0,0.0,0.0,0.0,0.0,9.360857,0.0,0.0,0.0,0.0,0.0,0.0
Ä¡Áî¿À¹É·¿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16555266082286835,-0.09391870349645615,0.33488672971725464,0.3337855637073517,0.16089826822280884,-0.5994153618812561,-0.5913172960281372,-0.2393314093351364,0.2758637070655823,-0.5179937481880188,-0.5434623956680298,-0.09760598838329315,-0.04990158975124359,-0.621275007724762,-0.2416721135377884,0.03184714540839195,-0.5232804417610168,-0.3482099175453186,0.05054457485675812,-0.287668377161026,-0.21796153485774994,-0.044441960752010345,0.14619235694408417,-0.07655875384807587,0.003937943838536739,0.5421549081802368,-0.35031384229660034,0.4226718246936798,0.22889035940170288,-0.025378847494721413,0.017605334520339966,-0.09018220752477646,0.0,0.46696395,0.0,0.0,0.0,0.0,0.0,0.0,3.3927338,2.4005303,0.0,0.0,0.0,0.0,0.0,4.530198,0.0,0.0,1.2066439,5.4631186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2679708,0.0,0.0
